Country or Area,Year,Value,
South Asia,1980,2.39E+11,
South Asia,1979,1.98E+11,
South Asia,1978,1.77E+11,
South Asia,1977,1.55E+11,
South Asia,1976,1.34E+11,
South Asia,1975,1.37E+11,
South Asia,1974,1.28E+11,
South Asia,1973,1.06E+11,
South Asia,1972,92637864976,
South Asia,1971,92124387914,
South Asia,1970,86653536487,
South Asia,1969,80006185131,
South Asia,1968,72868573563,
South Asia,1967,69409697457,
South Asia,1966,63056030780,
South Asia,1965,75141664420,
South Asia,1964,69963476014,
South Asia,1963,61060482429,
South Asia,1962,54296730195,
South Asia,1961,50861320923,
South Asia,1960,47689556543,
South Sudan,2013,11804406780,
South Sudan,2012,10368813559,
South Sudan,2011,18831595688,
South Sudan,2010,15728045817,
South Sudan,2009,12231362023,
South Sudan,2008,15550136279,
Spain,2013,1.39E+12,
Spain,2012,1.36E+12,
Spain,2011,1.49E+12,
Spain,2010,1.43E+12,
Spain,2009,1.50E+12,
Spain,2008,1.64E+12,
Spain,2007,1.48E+12,
Spain,2006,1.26E+12,
Spain,2005,1.16E+12,
Spain,2004,1.07E+12,
Spain,2003,9.07E+11,
Spain,2002,7.05E+11,
Spain,2001,6.26E+11,
Spain,2000,5.95E+11,
Spain,1999,6.33E+11,
Spain,1998,6.17E+11,
Spain,1997,5.89E+11,
Spain,1996,6.41E+11,
Spain,1995,6.13E+11,
Spain,1994,5.29E+11,
Spain,1993,5.24E+11,
Spain,1992,6.29E+11,
Spain,1991,5.76E+11,
Spain,1990,5.35E+11,
Spain,1989,4.14E+11,
Spain,1988,3.75E+11,
Spain,1987,3.18E+11,
Spain,1986,2.51E+11,
Spain,1985,1.80E+11,
Spain,1984,1.72E+11,
Spain,1983,1.70E+11,
Spain,1982,1.95E+11,
Spain,1981,2.02E+11,
Spain,1980,2.32E+11,
Spain,1979,2.14E+11,
Spain,1978,1.60E+11,
Spain,1977,1.32E+11,
Spain,1976,1.18E+11,
Spain,1975,1.14E+11,
Spain,1974,97009800115,
Spain,1973,78425934894,
Spain,1972,58971806627,
Spain,1971,46492797365,
Spain,1970,40881655099,
Spain,1969,36038711600,
Spain,1968,31475548481,
Spain,1967,31647119228,
Spain,1966,28721062242,
Spain,1965,24756958695,
Spain,1964,21343844644,
Spain,1963,19074913948,
Spain,1962,16138545209,
Spain,1961,13834300571,
Spain,1960,12072126075,
Sri Lanka,2013,67182015336,
Sri Lanka,2012,59393056426,
Sri Lanka,2011,59178013928,
Sri Lanka,2010,49567521670,
Sri Lanka,2009,42067974595,
Sri Lanka,2008,40715240469,
Sri Lanka,2007,32351184234,
Sri Lanka,2006,28267410543,
Sri Lanka,2005,24405791045,
Sri Lanka,2004,20662525941,
Sri Lanka,2003,18881765437,
Sri Lanka,2002,17102623876,
Sri Lanka,2001,15746224410,
Sri Lanka,2000,16330810304,
Sri Lanka,1999,15656342016,
Sri Lanka,1998,15794972847,
Sri Lanka,1997,15091930836,
Sri Lanka,1996,13897738375,
Sri Lanka,1995,13029697561,
Sri Lanka,1994,11717604209,
Sri Lanka,1993,10338679636,
Sri Lanka,1992,9703011636,
Sri Lanka,1991,9000362582,
Sri Lanka,1990,8032551173,
Sri Lanka,1989,6987267684,
Sri Lanka,1988,6978371581,
Sri Lanka,1987,6682167120,
Sri Lanka,1986,6405210564,
Sri Lanka,1985,5978460972,
Sri Lanka,1984,6043474843,
Sri Lanka,1983,5167913302,
Sri Lanka,1982,4768765017,
Sri Lanka,1981,4415844156,
Sri Lanka,1980,4024621900,
Sri Lanka,1979,3364611432,
Sri Lanka,1978,2733183857,
Sri Lanka,1977,4104509583,
Sri Lanka,1976,3591319857,
Sri Lanka,1975,3791298146,
Sri Lanka,1974,3574586466,
Sri Lanka,1973,2875625000,
Sri Lanka,1972,2553936348,
Sri Lanka,1971,2369308600,
Sri Lanka,1970,2296470588,
Sri Lanka,1969,1965546218,
Sri Lanka,1968,1801176471,
Sri Lanka,1967,1859465021,
Sri Lanka,1966,1751470588,
Sri Lanka,1965,1698319328,
Sri Lanka,1964,1321840726,
Sri Lanka,1963,1241387714,
Sri Lanka,1962,1458609620,
Sri Lanka,1961,1454342131,
Sri Lanka,1960,1419629929,
St. Kitts and Nevis,2013,765870666.7,
St. Kitts and Nevis,2012,731919888.9,
St. Kitts and Nevis,2011,728050629.6,
St. Kitts and Nevis,2010,692457407.4,
St. Kitts and Nevis,2009,708891296.3,
St. Kitts and Nevis,2008,734660333.3,
St. Kitts and Nevis,2007,684148691.6,
St. Kitts and Nevis,2006,636070988.8,
St. Kitts and Nevis,2005,543169953.4,
St. Kitts and Nevis,2004,501150880,
St. Kitts and Nevis,2003,463418870.6,
St. Kitts and Nevis,2002,480825573.9,
St. Kitts and Nevis,2001,460467993.8,
St. Kitts and Nevis,2000,420086426.4,
St. Kitts and Nevis,1999,305008717.2,
St. Kitts and Nevis,1998,287324365.9,
St. Kitts and Nevis,1997,275089909.1,
St. Kitts and Nevis,1996,245555551.2,
St. Kitts and Nevis,1995,230740736.7,
St. Kitts and Nevis,1994,221740736.8,
St. Kitts and Nevis,1993,198341107.6,
St. Kitts and Nevis,1992,181815552.3,
St. Kitts and Nevis,1991,164574441.5,
St. Kitts and Nevis,1990,159200367.6,
St. Kitts and Nevis,1989,143259256.7,
St. Kitts and Nevis,1988,126666664.4,
St. Kitts and Nevis,1987,108185183.3,
St. Kitts and Nevis,1986,94148146.49,
St. Kitts and Nevis,1985,77999998.62,
St. Kitts and Nevis,1984,70037035.8,
St. Kitts and Nevis,1983,59666665.61,
St. Kitts and Nevis,1982,59925924.87,
St. Kitts and Nevis,1981,56555554.56,
St. Kitts and Nevis,1980,47999999.15,
St. Kitts and Nevis,1979,39888888.18,
St. Kitts and Nevis,1978,34259258.65,
St. Kitts and Nevis,1977,29888888.36,
St. Kitts and Nevis,1976,30095602.18,
St. Kitts and Nevis,1975,33364054.13,
St. Kitts and Nevis,1974,31514856.72,
St. Kitts and Nevis,1973,24196018.48,
St. Kitts and Nevis,1972,22944848.51,
St. Kitts and Nevis,1971,19624746.42,
St. Kitts and Nevis,1970,16300000,
St. Kitts and Nevis,1969,15850000,
St. Kitts and Nevis,1968,14600000,
St. Kitts and Nevis,1967,16742338.59,
St. Kitts and Nevis,1966,14469078.29,
St. Kitts and Nevis,1965,13593932.43,
St. Kitts and Nevis,1964,13416632.95,
St. Kitts and Nevis,1963,12833301.08,
St. Kitts and Nevis,1962,12541635.15,
St. Kitts and Nevis,1961,12483301.96,
St. Kitts and Nevis,1960,12366635.58,
St. Lucia,2013,1335764111,
St. Lucia,2012,1302666704,
St. Lucia,2011,1289531852,
St. Lucia,2010,1244297407,
St. Lucia,2009,1176607815,
St. Lucia,2008,1171371519,
St. Lucia,2007,1143476980,
St. Lucia,2006,1066944389,
St. Lucia,2005,935463205.7,
St. Lucia,2004,885242280.7,
St. Lucia,2003,805836689.5,
St. Lucia,2002,741966023.9,
St. Lucia,2001,738755098.1,
St. Lucia,2000,780895356.6,
St. Lucia,1999,692507395.2,
St. Lucia,1998,657529581,
St. Lucia,1997,604411100.4,
St. Lucia,1996,566370360.4,
St. Lucia,1995,560811101.2,
St. Lucia,1994,517566657.5,
St. Lucia,1993,492029620.9,
St. Lucia,1992,477996287.9,
St. Lucia,1991,431470362.8,
St. Lucia,1990,397192585.6,
St. Lucia,1989,311511105.6,
St. Lucia,1988,273977772.9,
St. Lucia,1987,242385180.9,
St. Lucia,1986,225777773.8,
St. Lucia,1985,189166663.3,
St. Lucia,1984,197088885.4,
St. Lucia,1983,154503701,
St. Lucia,1982,143588886.4,
St. Lucia,1981,152244441.8,
St. Lucia,1980,133414812.5,
St. Lucia,1979,103444442.6,
St. Vincent and the Grenadines,2013,709358185.2,
St. Vincent and the Grenadines,2012,693304481.5,
St. Vincent and the Grenadines,2011,676406963,
St. Vincent and the Grenadines,2010,681225963,
St. Vincent and the Grenadines,2009,674922481.5,
St. Vincent and the Grenadines,2008,695428851.9,
St. Vincent and the Grenadines,2007,684049037,
St. Vincent and the Grenadines,2006,610778285.5,
St. Vincent and the Grenadines,2005,550728656.9,
St. Vincent and the Grenadines,2004,521975101.9,
St. Vincent and the Grenadines,2003,481806287.8,
St. Vincent and the Grenadines,2002,461883436.3,
St. Vincent and the Grenadines,2001,430039288.7,
St. Vincent and the Grenadines,2000,396261363.4,
St. Vincent and the Grenadines,1999,331866660.8,
St. Vincent and the Grenadines,1998,317851809.2,
St. Vincent and the Grenadines,1997,293070365.2,
St. Vincent and the Grenadines,1996,281518513.5,
St. Vincent and the Grenadines,1995,266481476.8,
St. Vincent and the Grenadines,1994,243255551.3,
St. Vincent and the Grenadines,1993,238774069.9,
St. Vincent and the Grenadines,1992,233188884.8,
St. Vincent and the Grenadines,1991,212492588.8,
St. Vincent and the Grenadines,1990,198207403.9,
St. Vincent and the Grenadines,1989,177296293.2,
St. Vincent and the Grenadines,1988,164574071.2,
St. Vincent and the Grenadines,1987,142329627.1,
St. Vincent and the Grenadines,1986,127974071.8,
St. Vincent and the Grenadines,1985,112881479.5,
St. Vincent and the Grenadines,1984,103499998.2,
St. Vincent and the Grenadines,1983,94044442.78,
St. Vincent and the Grenadines,1982,85448146.64,
St. Vincent and the Grenadines,1981,74799998.68,
St. Vincent and the Grenadines,1980,60307406.34,
St. Vincent and the Grenadines,1979,54511110.15,
St. Vincent and the Grenadines,1978,46599999.18,
St. Vincent and the Grenadines,1977,36537036.39,
St. Vincent and the Grenadines,1976,32792479.98,
St. Vincent and the Grenadines,1975,33237164.06,
St. Vincent and the Grenadines,1974,32924215.75,
St. Vincent and the Grenadines,1973,30165373.24,
St. Vincent and the Grenadines,1972,27585488.22,
St. Vincent and the Grenadines,1971,20051648.11,
St. Vincent and the Grenadines,1970,18450000,
St. Vincent and the Grenadines,1969,16650000,
St. Vincent and the Grenadines,1968,15350000,
St. Vincent and the Grenadines,1967,15835088.4,
St. Vincent and the Grenadines,1966,16099959.54,
St. Vincent and the Grenadines,1965,15108295.36,
St. Vincent and the Grenadines,1964,14758296.24,
St. Vincent and the Grenadines,1963,13708298.88,
St. Vincent and the Grenadines,1962,14524963.49,
St. Vincent and the Grenadines,1961,13999964.81,
St. Vincent and the Grenadines,1960,13066633.83,
Sub-Saharan Africa (all income levels),2013,1.63E+12,
Sub-Saharan Africa (all income levels),2012,1.54E+12,
Sub-Saharan Africa (all income levels),2011,1.48E+12,
Sub-Saharan Africa (all income levels),2010,1.31E+12,
Sub-Saharan Africa (all income levels),2009,9.74E+11,
Sub-Saharan Africa (all income levels),2008,1.02E+12,
Sub-Saharan Africa (all income levels),2007,8.95E+11,
Sub-Saharan Africa (all income levels),2006,7.69E+11,
Sub-Saharan Africa (all income levels),2005,6.59E+11,
Sub-Saharan Africa (all income levels),2004,5.61E+11,
Sub-Saharan Africa (all income levels),2003,4.51E+11,
Sub-Saharan Africa (all income levels),2002,3.54E+11,
Sub-Saharan Africa (all income levels),2001,3.32E+11,
Sub-Saharan Africa (all income levels),2000,3.58E+11,
Sub-Saharan Africa (all income levels),1999,3.34E+11,
Sub-Saharan Africa (all income levels),1998,3.32E+11,
Sub-Saharan Africa (all income levels),1997,3.52E+11,
Sub-Saharan Africa (all income levels),1996,3.40E+11,
Sub-Saharan Africa (all income levels),1995,3.28E+11,
Sub-Saharan Africa (all income levels),1994,2.83E+11,
Sub-Saharan Africa (all income levels),1993,2.91E+11,
Sub-Saharan Africa (all income levels),1992,3.07E+11,
Sub-Saharan Africa (all income levels),1991,3.12E+11,
Sub-Saharan Africa (all income levels),1990,3.03E+11,
Sub-Saharan Africa (all income levels),1989,3.02E+11,
Sub-Saharan Africa (all income levels),1988,2.90E+11,
Sub-Saharan Africa (all income levels),1987,2.76E+11,
Sub-Saharan Africa (all income levels),1986,2.33E+11,
Sub-Saharan Africa (all income levels),1985,2.11E+11,
Sub-Saharan Africa (all income levels),1984,2.27E+11,
Sub-Saharan Africa (all income levels),1983,2.38E+11,
Sub-Saharan Africa (all income levels),1982,2.55E+11,
Sub-Saharan Africa (all income levels),1981,2.73E+11,
Sub-Saharan Africa (all income levels),1980,2.72E+11,
Sub-Saharan Africa (all income levels),1979,2.16E+11,
Sub-Saharan Africa (all income levels),1978,1.80E+11,
Sub-Saharan Africa (all income levels),1977,1.61E+11,
Sub-Saharan Africa (all income levels),1976,1.47E+11,
Sub-Saharan Africa (all income levels),1975,1.35E+11,
Sub-Saharan Africa (all income levels),1974,1.23E+11,
Sub-Saharan Africa (all income levels),1973,94109234248,
Sub-Saharan Africa (all income levels),1972,73511501501,
Sub-Saharan Africa (all income levels),1971,65153629858,
Sub-Saharan Africa (all income levels),1970,64103604139,
Sub-Saharan Africa (all income levels),1969,54462310401,
Sub-Saharan Africa (all income levels),1968,47506300610,
Sub-Saharan Africa (all income levels),1967,44412089709,
Sub-Saharan Africa (all income levels),1966,44990943469,
Sub-Saharan Africa (all income levels),1965,41673193295,
Sub-Saharan Africa (all income levels),1964,37396904709,
Sub-Saharan Africa (all income levels),1963,38394428766,
Sub-Saharan Africa (all income levels),1962,33458931729,
Sub-Saharan Africa (all income levels),1961,30850270054,
Sub-Saharan Africa (all income levels),1960,29716076333,
Sub-Saharan Africa (developing only),2013,1.61E+12,
Sub-Saharan Africa (developing only),2012,1.53E+12,
Sub-Saharan Africa (developing only),2011,1.46E+12,
Sub-Saharan Africa (developing only),2010,1.30E+12,
Sub-Saharan Africa (developing only),2009,9.64E+11,
Sub-Saharan Africa (developing only),2008,1.01E+12,
Sub-Saharan Africa (developing only),2007,8.85E+11,
Sub-Saharan Africa (developing only),2006,7.61E+11,
Sub-Saharan Africa (developing only),2005,6.50E+11,
Sub-Saharan Africa (developing only),2004,5.57E+11,
Sub-Saharan Africa (developing only),2003,4.49E+11,
Sub-Saharan Africa (developing only),2002,3.52E+11,
Sub-Saharan Africa (developing only),2001,3.31E+11,
Sub-Saharan Africa (developing only),2000,3.57E+11,
Sub-Saharan Africa (developing only),1999,3.33E+11,
Sub-Saharan Africa (developing only),1998,3.32E+11,
Sub-Saharan Africa (developing only),1997,3.52E+11,
Sub-Saharan Africa (developing only),1996,3.40E+11,
Sub-Saharan Africa (developing only),1995,3.28E+11,
Sub-Saharan Africa (developing only),1994,2.83E+11,
Sub-Saharan Africa (developing only),1993,2.91E+11,
Sub-Saharan Africa (developing only),1992,3.07E+11,
Sub-Saharan Africa (developing only),1991,3.12E+11,
Sub-Saharan Africa (developing only),1990,3.03E+11,
Sub-Saharan Africa (developing only),1989,3.01E+11,
Sub-Saharan Africa (developing only),1988,2.90E+11,
Sub-Saharan Africa (developing only),1987,2.76E+11,
Sub-Saharan Africa (developing only),1986,2.33E+11,
Sub-Saharan Africa (developing only),1985,2.11E+11,
Sub-Saharan Africa (developing only),1984,2.27E+11,
Sub-Saharan Africa (developing only),1983,2.38E+11,
Sub-Saharan Africa (developing only),1982,2.55E+11,
Sub-Saharan Africa (developing only),1981,2.73E+11,
Sub-Saharan Africa (developing only),1980,2.72E+11,
Sub-Saharan Africa (developing only),1979,2.16E+11,
Sub-Saharan Africa (developing only),1978,1.80E+11,
Sub-Saharan Africa (developing only),1977,1.61E+11,
Sub-Saharan Africa (developing only),1976,1.47E+11,
Sub-Saharan Africa (developing only),1975,1.35E+11,
Sub-Saharan Africa (developing only),1974,1.23E+11,
Sub-Saharan Africa (developing only),1973,94070797972,
Sub-Saharan Africa (developing only),1972,73479219574,
Sub-Saharan Africa (developing only),1971,65117159247,
Sub-Saharan Africa (developing only),1970,64064974812,
Sub-Saharan Africa (developing only),1969,54417193392,
Sub-Saharan Africa (developing only),1968,47456906315,
Sub-Saharan Africa (developing only),1967,44355504327,
Sub-Saharan Africa (developing only),1966,44938348558,
Sub-Saharan Africa (developing only),1965,41623638925,
Sub-Saharan Africa (developing only),1964,37404206875,
Sub-Saharan Africa (developing only),1963,38404447998,
Sub-Saharan Africa (developing only),1962,33468032418,
Sub-Saharan Africa (developing only),1961,30858661198,
Sub-Saharan Africa (developing only),1960,29724158981,
Sudan,2013,66565889417,
Sudan,2012,63152209705,
Sudan,2011,67320779804,2
Sudan,2010,65632081240,
Sudan,2009,53149439401,
Sudan,2008,54527549913,
Sudan,2007,45898948554,
Sudan,2006,35821858724,
Sudan,2005,26524992245,
Sudan,2004,21457886198,
Sudan,2003,17646271379,
Sudan,2002,14803423345,
Sudan,2001,13182872559,
Sudan,2000,12257299147,
Sudan,1999,10682027635,
Sudan,1998,11250220603,
Sudan,1997,11681179571,
Sudan,1996,9018303128,
Sudan,1995,13830369852,
Sudan,1994,12793798418,
Sudan,1993,8881010081,
Sudan,1992,7031933492,
Sudan,1991,11379221927,
Sudan,1990,12408647780,
Sudan,1989,15295635624,
Sudan,1988,15510324099,
Sudan,1987,20631219762,
Sudan,1986,15966649370,
Sudan,1985,12459385571,
Sudan,1984,10044297796,
Sudan,1983,8465226937,
Sudan,1982,9254395996,
Sudan,1981,9538009463,
Sudan,1980,7617256737,
Sudan,1979,8418407787,
Sudan,1978,8128719315,
Sudan,1977,7499005639,
Sudan,1976,6013210816,
Sudan,1975,4823090192,
Sudan,1974,3958931660,
Sudan,1973,3077254460,
Sudan,1972,2483055722,
Sudan,1971,2288340041,
Sudan,1970,2100229759,
Sudan,1969,1847501441,
Sudan,1968,1677771401,
Sudan,1967,1607409539,
Sudan,1966,1484491676,
Sudan,1965,1446869619,
Sudan,1964,1388282600,
Sudan,1963,1351234926,
Sudan,1962,1328259625,
Sudan,1961,1222860429,
Sudan,1960,1126364162,
Suriname,2013,5298787879,
Suriname,2012,5013030303,
Suriname,2011,4423194614,
Suriname,2010,4368398048,
Suriname,2009,3875409836,
Suriname,2008,3532969035,
Suriname,2007,2936612022,
Suriname,2006,2626093294,
Suriname,2005,1793557833,
Suriname,2004,1484092538,
Suriname,2003,1271196078,
Suriname,2002,1078402128,
Suriname,2001,763465550.5,
Suriname,2000,892164393.9,
Suriname,1999,885444186,
Suriname,1998,945000000,
Suriname,1997,929607500,
Suriname,1996,860630922.7,
Suriname,1995,693970588.2,
Suriname,1994,605492537.3,
Suriname,1993,428794117.6,
Suriname,1992,404600000,
Suriname,1991,448300000,
Suriname,1990,388300000,
Suriname,1989,542520000,
Suriname,1988,1160900000,
Suriname,1987,979850000,
Suriname,1986,891000000,
Suriname,1985,873250000,
Suriname,1984,864150000,
Suriname,1983,883600000,
Suriname,1982,915150000,
Suriname,1981,889050000,
Suriname,1980,794900000,
Suriname,1979,783000000,
Suriname,1978,735500000,
Suriname,1977,641000000,
Suriname,1976,505500000,
Suriname,1975,465000000,
Suriname,1974,368600000,
Suriname,1973,305300000,
Suriname,1972,287600000,
Suriname,1971,270650000,
Suriname,1970,247150000,
Suriname,1969,233450000,
Suriname,1968,220600000,
Suriname,1967,198450000,
Suriname,1966,171100000,
Suriname,1965,138650000,
Suriname,1964,120850000,
Suriname,1963,110000000,
Suriname,1962,103500000,
Suriname,1961,98400000,
Suriname,1960,93850000,
Swaziland,2013,3791304348,
Swaziland,2012,4049589166,
Swaziland,2011,4145772237,
Swaziland,2010,3891563478,
Swaziland,2009,3144680749,
Swaziland,2008,3019770680,
Swaziland,2007,3053823329,
Swaziland,2006,2947922183,
Swaziland,2005,2584077931,
Swaziland,2004,2420610579,
Swaziland,2003,1854020496,
Swaziland,2002,1224220675,
Swaziland,2001,1349326983,
Swaziland,2000,1524490159,
Swaziland,1999,1547888454,
Swaziland,1998,1576908809,
Swaziland,1997,1716714194,
Swaziland,1996,1602741772,
Swaziland,1995,1698989464,
Swaziland,1994,1419294121,
Swaziland,1993,1357189725,
Swaziland,1992,1284759852,
Swaziland,1991,1156135718,
Swaziland,1990,1114694112,
Swaziland,1989,696921409.5,
Swaziland,1988,692026606.9,
Swaziland,1987,584125996.6,
Swaziland,1986,449140384,
Swaziland,1985,361012319.1,
Swaziland,1984,494483241.4,
Swaziland,1983,555336145.9,
Swaziland,1982,537568142.1,
Swaziland,1981,571514416.3,
Swaziland,1980,542007473.1,
Swaziland,1979,412094078.1,
Swaziland,1978,340629999.7,
Swaziland,1977,304059999.7,
Swaziland,1976,272549999.8,
Swaziland,1975,288299883.9,
Swaziland,1974,264320939.6,
Swaziland,1973,221915096.2,
Swaziland,1972,146740389.9,
Swaziland,1971,136462080.9,
Swaziland,1970,112139955.2,
Swaziland,1969,105419957.9,
Swaziland,1968,79799968.11,
Swaziland,1967,74759970.13,
Swaziland,1966,76859969.29,
Swaziland,1965,70279971.92,
Swaziland,1964,64980554.03,
Swaziland,1963,54129438.37,
Swaziland,1962,45927961.65,
Swaziland,1961,43026042.81,
Swaziland,1960,35076845.98,
Sweden,2013,5.80E+11,
Sweden,2012,5.44E+11,
Sweden,2011,5.63E+11,
Sweden,2010,4.88E+11,
Sweden,2009,4.30E+11,
Sweden,2008,5.14E+11,
Sweden,2007,4.88E+11,
Sweden,2006,4.20E+11,
Sweden,2005,3.89E+11,
Sweden,2004,3.82E+11,
Sweden,2003,3.31E+11,
Sweden,2002,2.64E+11,
Sweden,2001,2.40E+11,
Sweden,2000,2.60E+11,
Sweden,1999,2.71E+11,
Sweden,1998,2.67E+11,
Sweden,1997,2.64E+11,
Sweden,1996,2.88E+11,
Sweden,1995,2.64E+11,
Sweden,1994,2.26E+11,
Sweden,1993,2.10E+11,
Sweden,1992,2.80E+11,
Sweden,1991,2.70E+11,
Sweden,1990,2.58E+11,
Sweden,1989,2.15E+11,
Sweden,1988,2.04E+11,
Sweden,1987,1.80E+11,
Sweden,1986,1.48E+11,
Sweden,1985,1.13E+11,
Sweden,1984,1.08E+11,
Sweden,1983,1.04E+11,
Sweden,1982,1.13E+11,
Sweden,1981,1.28E+11,
Sweden,1980,1.40E+11,
Sweden,1979,1.22E+11,
Sweden,1978,1.03E+11,
Sweden,1977,93136775103,
Sweden,1976,88102107647,
Sweden,1975,81716751698,
Sweden,1974,65082581295,
Sweden,1973,58567384059,
Sweden,1972,48263914959,
Sweden,1971,40980345656,
Sweden,1970,37555366021,
